Date,Region,"Total First Vaccine Doses","Total Fully Vaccinated","Total Vaccine Doses","New First Vaccine Doses","New Fully Vaccinated","New Vaccine Doses"
2021/10/06,"North West",,,,,,
2021/10/06,"North Central",57469,50124,107593,262,174,436
2021/10/06,"North Central",,,,,,
2021/10/06,"North Central",,,,,,
2021/10/06,"North East",28702,25780,54482,157,110,267
2021/10/06,"North East",,,,,,
2021/10/06,"North East",,,,,,
2021/10/06,Saskatoon,229505,210619,440124,558,477,1035
2021/10/06,"Central West",24379,21997,46376,77,68,145
2021/10/06,"Central West",,,,,,
2021/10/06,"Central East",66247,59797,126044,260,176,436
2021/10/06,"Central East",,,,,,
2021/10/06,"Central East",,,,,,
2021/10/06,"Central East",,,,,,
2021/10/06,"Central East",,,,,,
2021/10/06,Regina,193181,178058,371239,392,306,698
2021/10/06,"South West",24551,21976,46527,64,39,103
2021/10/06,"South West",,,,,,
2021/10/06,"South Central",41436,37514,78950,71,56,127
2021/10/06,"South Central",,,,,,
2021/10/06,"South East",56400,50428,106828,133,86,219
2021/10/06,"South East",,,,,,
2021/10/06,"South East",,,,,,
2021/10/06,"South East",,,,,,
2021/10/07,"Far North West",15072,12055,27127,169,126,295
2021/10/07,"Far North West",,,,,,
2021/10/07,"Far North Central",1495,982,2477,21,27,48
2021/10/07,"Far North East",13267,10552,23819,61,71,132
2021/10/07,"Far North East",,,,,,
2021/10/07,"North West",56608,45563,102171,219,184,403
2021/10/07,"North West",,,,,,
2021/10/07,"North West",,,,,,
2021/10/07,"North West",,,,,,
2021/10/07,"North Central",57757,50344,108101,288,220,508
2021/10/07,"North Central",,,,,,
2021/10/07,"North Central",,,,,,
2021/10/07,"North East",28784,25852,54636,82,72,154
2021/10/07,"North East",,,,,,
2021/10/07,"North East",,,,,,
2021/10/07,Saskatoon,230045,211116,441161,540,497,1037
2021/10/07,"Central West",24454,22035,46489,75,38,113
2021/10/07,"Central West",,,,,,
2021/10/07,"Central East",66474,59974,126448,227,177,404
2021/10/07,"Central East",,,,,,
2021/10/07,"Central East",,,,,,
2021/10/07,"Central East",,,,,,
2021/10/07,"Central East",,,,,,
2021/10/07,Regina,193532,178368,371900,351,310,661
2021/10/07,"South West",24642,22040,46682,91,64,155
2021/10/07,"South West",,,,,,
2021/10/07,"South Central",41499,37575,79074,63,61,124
2021/10/07,"South Central",,,,,,
2021/10/07,"South East",56532,50531,107063,132,103,235
2021/10/07,"South East",,,,,,
2021/10/07,"South East",,,,,,
2021/10/07,"South East",,,,,,
2021/10/08,"Far North West",15156,12110,27266,84,55,139
2021/10/08,"Far North West",,,,,,
2021/10/08,"Far North Central",1498,991,2489,3,9,12
2021/10/08,"Far North East",13368,10655,24023,101,103,204
2021/10/08,"Far North East",,,,,,
2021/10/08,"North West",56771,45700,102471,163,137,300
2021/10/08,"North West",,,,,,
2021/10/08,"North West",,,,,,
2021/10/08,"North West",,,,,,
2021/10/08,"North Central",58074,50604,108678,317,260,577
2021/10/08,"North Central",,,,,,
2021/10/08,"North Central",,,,,,
2021/10/08,"North East",28844,25912,54756,60,60,120
2021/10/08,"North East",,,,,,
2021/10/08,"North East",,,,,,
2021/10/08,Saskatoon,230587,211629,442216,542,513,1055
2021/10/08,"Central West",24542,22110,46652,88,75,163
2021/10/08,"Central West",,,,,,
2021/10/08,"Central East",66737,60132,126869,263,158,421
2021/10/08,"Central East",,,,,,
2021/10/08,"Central East",,,,,,
2021/10/08,"Central East",,,,,,
2021/10/08,"Central East",,,,,,
2021/10/08,Regina,193872,178754,372626,340,386,726
2021/10/08,"South West",24691,22076,46767,49,36,85
2021/10/08,"South West",,,,,,
2021/10/08,"South Central",41680,37719,79399,181,144,325
2021/10/08,"South Central",,,,,,
2021/10/08,"South East",56739,50695,107434,207,164,371
2021/10/08,"South East",,,,,,
2021/10/08,"South East",,,,,,
2021/10/08,"South East",,,,,,
2021/10/09,"Far North West",15318,12190,27508,162,80,242
2021/10/09,"Far North West",,,,,,
2021/10/09,"Far North Central",1531,1013,2544,33,22,55
2021/10/09,"Far North East",13448,10730,24178,80,75,155
2021/10/09,"Far North East",,,,,,
2021/10/09,"North West",57114,45979,103093,343,279,622
2021/10/09,"North West",,,,,,
2021/10/09,"North West",,,,,,
2021/10/09,"North West",,,,,,
2021/10/09,"North Central",58375,50826,109201,301,222,523
2021/10/09,"North Central",,,,,,
2021/10/09,"North Central",,,,,,
2021/10/09,"North East",28949,26001,54950,105,89,194
2021/10/09,"North East",,,,,,
2021/10/09,"North East",,,,,,
2021/10/09,Saskatoon,231163,212415,443578,576,786,1362
2021/10/09,"Central West",24597,22162,46759,55,52,107
2021/10/09,"Central West",,,,,,
2021/10/09,"Central East",67042,60362,127404,305,230,535
2021/10/09,"Central East",,,,,,
2021/10/09,"Central East",,,,,,
2021/10/09,"Central East",,,,,,
2021/10/09,"Central East",,,,,,
2021/10/09,Regina,194403,179266,373669,531,512,1043
2021/10/09,"South West",24802,22143,46945,111,67,178
2021/10/09,"South West",,,,,,
2021/10/09,"South Central",41766,37777,79543,86,58,144
2021/10/09,"South Central",,,,,,
2021/10/09,"South East",56890,50839,107729,151,144,295
2021/10/09,"South East",,,,,,
2021/10/09,"South East",,,,,,
2021/10/09,"South East",,,,,,
2021/10/10,"Far North West",15384,12241,27625,66,51,117
2021/10/10,"Far North West",,,,,,
2021/10/10,"Far North Central",1537,1021,2558,6,8,14
2021/10/10,"Far North East",13516,10799,24315,68,69,137
2021/10/10,"Far North East",,,,,,
2021/10/10,"North West",57310,46175,103485,196,196,392
2021/10/10,"North West",,,,,,
2021/10/10,"North West",,,,,,
2021/10/10,"North West",,,,,,
2021/10/10,"North Central",58567,51025,109592,192,199,391
2021/10/10,"North Central",,,,,,
2021/10/10,"North Central",,,,,,
2021/10/10,"North East",29023,26096,55119,74,95,169
2021/10/10,"North East",,,,,,
2021/10/10,"North East",,,,,,
2021/10/10,Saskatoon,231763,213111,444874,600,696,1296
2021/10/10,"Central West",24667,22239,46906,70,77,147
2021/10/10,"Central West",,,,,,
2021/10/10,"Central East",67289,60565,127854,247,203,450
2021/10/10,"Central East",,,,,,
2021/10/10,"Central East",,,,,,
2021/10/10,"Central East",,,,,,
2021/10/10,"Central East",,,,,,
2021/10/10,Regina,194804,179760,374564,401,494,895
2021/10/10,"South West",24874,22220,47094,72,77,149
2021/10/10,"South West",,,,,,
2021/10/10,"South Central",41992,37953,79945,226,176,402
2021/10/10,"South Central",,,,,,
2021/10/10,"South East",57361,51208,108569,471,369,840
2021/10/10,"South East",,,,,,
2021/10/10,"South East",,,,,,
2021/10/10,"South East",,,,,,
2021/10/11,"Far North West",15391,12249,27640,7,8,15
2021/10/11,"Far North West",,,,,,
2021/10/11,"Far North Central",1540,1022,2562,3,1,4
2021/10/11,"Far North East",13532,10812,24344,16,13,29
2021/10/11,"Far North East",,,,,,
2021/10/11,"North West",57411,46306,103717,101,131,232
2021/10/11,"North West",,,,,,
2021/10/11,"North West",,,,,,
2021/10/11,"North West",,,,,,
2021/10/11,"North Central",58683,51155,109838,116,130,246
2021/10/11,"North Central",,,,,,
2021/10/11,"North Central",,,,,,
2021/10/11,"North East",29044,26115,55159,21,19,40
2021/10/11,"North East",,,,,,
2021/10/11,"North East",,,,,,
2021/10/11,Saskatoon,232105,213555,445660,342,444,786
2021/10/11,"Central West",24689,22260,46949,22,21,43
2021/10/11,"Central West",,,,,,
2021/10/11,"Central East",67322,60587,127909,33,22,55
2021/10/11,"Central East",,,,,,
2021/10/11,"Central East",,,,,,
2021/10/11,"Central East",,,,,,
2021/10/11,"Central East",,,,,,
2021/10/11,Regina,195007,179990,374997,203,230,433
2021/10/11,"South West",24909,22246,47155,35,26,61
2021/10/11,"South West",,,,,,
2021/10/11,"South Central",42024,37979,80003,32,26,58
2021/10/11,"South Central",,,,,,
2021/10/11,"South East",57419,51255,108674,58,47,105
2021/10/11,"South East",,,,,,
2021/10/11,"South East",,,,,,
2021/10/11,"South East",,,,,,
2021/10/12,"Far North West",15394,12251,27645,3,2,5
2021/10/12,"Far North West",,,,,,
2021/10/12,"Far North Central",1541,1022,2563,1,0,1
2021/10/12,"Far North East",13534,10814,24348,2,2,4
2021/10/12,"Far North East",,,,,,
2021/10/12,"North West",57423,46318,103741,12,12,24
2021/10/12,"North West",,,,,,
2021/10/12,"North West",,,,,,
2021/10/12,"North West",,,,,,
2021/10/12,"North Central",58720,51181,109901,37,26,63
2021/10/12,"North Central",,,,,,
2021/10/12,"North Central",,,,,,
2021/10/12,"North East",29048,26122,55170,4,7,11
2021/10/12,"North East",,,,,,
2021/10/12,"North East",,,,,,
2021/10/12,Saskatoon,232139,213592,445731,34,37,71
2021/10/12,"Central West",24689,22262,46951,0,2,2
2021/10/12,"Central West",,,,,,
2021/10/12,"Central East",67338,60605,127943,16,18,34
2021/10/12,"Central East",,,,,,
2021/10/12,"Central East",,,,,,
2021/10/12,"Central East",,,,,,
2021/10/12,"Central East",,,,,,
2021/10/12,Regina,195124,180123,375247,117,133,250
2021/10/12,"South West",24921,22256,47177,12,10,22
2021/10/12,"South West",,,,,,
2021/10/12,"South Central",42038,37988,80026,14,9,23
2021/10/12,"South Central",,,,,,
2021/10/12,"South East",57425,51264,108689,6,9,15
2021/10/12,"South East",,,,,,
2021/10/12,"South East",,,,,,
2021/10/12,"South East",,,,,,
2021/10/13,"Far North West",15485,12294,27779,91,43,134
2021/10/13,"Far North West",,,,,,
2021/10/13,"Far North Central",1550,1029,2579,9,7,16
2021/10/13,"Far North East",13584,10834,24418,50,20,70
2021/10/13,"Far North East",,,,,,
2021/10/13,"North West",57611,46432,104043,188,114,302
2021/10/13,"North West",,,,,,
2021/10/13,"North West",,,,,,
2021/10/13,"North West",,,,,,
2021/10/13,"North Central",58918,51288,110206,198,107,305
2021/10/13,"North Central",,,,,,
2021/10/13,"North Central",,,,,,
2021/10/13,"North East",29137,26175,55312,89,53,142
2021/10/13,"North East",,,,,,
2021/10/13,"North East",,,,,,
2021/10/13,Saskatoon,232874,214114,446988,735,522,1257
2021/10/13,"Central West",24762,22290,47052,73,28,101
2021/10/13,"Central West",,,,,,
2021/10/13,"Central East",67532,60694,128226,194,89,283
2021/10/13,"Central East",,,,,,
2021/10/13,"Central East",,,,,,
2021/10/13,"Central East",,,,,,
2021/10/13,"Central East",,,,,,
2021/10/13,Regina,195784,180553,376337,660,430,1090
2021/10/13,"South West",25009,22301,47310,88,45,133
2021/10/13,"South West",,,,,,
2021/10/13,"South Central",42160,38051,80211,122,63,185
2021/10/13,"South Central",,,,,,
2021/10/13,"South East",57602,51350,108952,177,86,263
2021/10/13,"South East",,,,,,
2021/10/13,"South East",,,,,,
2021/10/13,"South East",,,,,,
2021/10/14,"Far North West",15601,12357,27958,116,63,179
2021/10/14,"Far North West",,,,,,
2021/10/14,"Far North Central",1558,1036,2594,8,7,15
2021/10/14,"Far North East",13633,10921,24554,49,87,136
2021/10/14,"Far North East",,,,,,
2021/10/14,"North West",57800,46640,104440,189,208,397
2021/10/14,"North West",,,,,,
2021/10/14,"North West",,,,,,
2021/10/14,"North West",,,,,,
2021/10/14,"North Central",59127,51482,110609,209,194,403
2021/10/14,"North Central",,,,,,
2021/10/14,"North Central",,,,,,
2021/10/14,"North East",29196,26249,55445,59,74,133
2021/10/14,"North East",,,,,,
2021/10/14,"North East",,,,,,
2021/10/14,Saskatoon,233164,214491,447655,290,377,667
2021/10/14,"Central West",24801,22343,47144,39,53,92
2021/10/14,"Central West",,,,,,
2021/10/14,"Central East",67748,60876,128624,216,182,398
2021/10/14,"Central East",,,,,,
2021/10/14,"Central East",,,,,,
2021/10/14,"Central East",,,,,,
2021/10/14,"Central East",,,,,,
2021/10/14,Regina,195995,180834,376829,211,281,492
2021/10/14,"South West",25045,22343,47388,36,42,78
2021/10/14,"South West",,,,,,
2021/10/14,"South Central",42220,38094,80314,60,43,103
2021/10/14,"South Central",,,,,,
2021/10/14,"South East",57701,51469,109170,99,119,218
2021/10/14,"South East",,,,,,
2021/10/14,"South East",,,,,,
2021/10/14,"South East",,,,,,
2021/10/15,"Far North West",15660,12414,28074,59,57,116
2021/10/15,"Far North West",,,,,,
2021/10/15,"Far North Central",1573,1068,2641,15,32,47
2021/10/15,"Far North East",13703,10996,24699,70,75,145
2021/10/15,"Far North East",,,,,,
2021/10/15,"North West",58042,46904,104946,242,264,506
2021/10/15,"North West",,,,,,
2021/10/15,"North West",,,,,,
2021/10/15,"North West",,,,,,
2021/10/15,"North Central",59345,51761,111106,218,279,497
2021/10/15,"North Central",,,,,,
2021/10/15,"North Central",,,,,,
2021/10/15,"North East",29239,26310,55549,43,61,104
2021/10/15,"North East",,,,,,
2021/10/15,"North East",,,,,,
2021/10/15,Saskatoon,233508,214976,448484,344,485,829
2021/10/15,"Central West",24878,22440,47318,77,97,174
2021/10/15,"Central West",,,,,,
2021/10/15,"Central East",67933,61043,128976,185,167,352
2021/10/15,"Central East",,,,,,
2021/10/15,"Central East",,,,,,
2021/10/15,"Central East",,,,,,
2021/10/15,"Central East",,,,,,
2021/10/15,Regina,196249,181203,377452,254,369,623
2021/10/15,"South West",25113,22436,47549,68,93,161
2021/10/15,"South West",,,,,,
2021/10/15,"South Central",42311,38190,80501,91,96,187
2021/10/15,"South Central",,,,,,
2021/10/15,"South East",57825,51619,109444,124,150,274
2021/10/15,"South East",,,,,,
2021/10/15,"South East",,,,,,
2021/10/15,"South East",,,,,,
2021/10/16,"Far North West",15788,12525,28313,128,111,239
2021/10/16,"Far North West",,,,,,
2021/10/16,"Far North Central",1592,1077,2669,19,9,28
2021/10/16,"Far North East",13766,11093,24859,63,97,160
2021/10/16,"Far North East",,,,,,
2021/10/16,"North West",58296,47216,105512,254,312,566
2021/10/16,"North West",,,,,,
2021/10/16,"North West",,,,,,
2021/10/16,"North West",,,,,,
2021/10/16,"North Central",59545,51975,111520,200,214,414
2021/10/16,"North Central",,,,,,
2021/10/16,"North Central",,,,,,
2021/10/16,"North East",29339,26407,55746,100,97,197
2021/10/16,"North East",,,,,,
2021/10/16,"North East",,,,,,
2021/10/16,Saskatoon,233938,215510,449448,430,534,964
2021/10/16,"Central West",24925,22517,47442,47,77,124
2021/10/16,"Central West",,,,,,
2021/10/16,"Central East",68104,61278,129382,171,235,406
2021/10/16,"Central East",,,,,,
2021/10/16,"Central East",,,,,,
2021/10/16,"Central East",,,,,,
2021/10/16,"Central East",,,,,,
2021/10/16,Regina,196484,181616,378100,235,413,648
2021/10/16,"South West",25169,22474,47643,56,38,94
2021/10/16,"South West",,,,,,
2021/10/16,"South Central",42388,38328,80716,77,138,215
2021/10/16,"South Central",,,,,,
2021/10/16,"South East",57937,51767,109704,112,148,260
2021/10/16,"South East",,,,,,
2021/10/16,"South East",,,,,,
2021/10/16,"South East",,,,,,
2021/10/17,"Far North West",15845,12599,28444,57,74,131
2021/10/17,"Far North West",,,,,,
2021/10/17,"Far North Central",1611,1102,2713,19,25,44
2021/10/17,"Far North East",13809,11178,24987,43,85,128
2021/10/17,"Far North East",,,,,,
2021/10/17,"North West",58408,47368,105776,112,152,264
2021/10/17,"North West",,,,,,
2021/10/17,"North West",,,,,,
2021/10/17,"North West",,,,,,
2021/10/17,"North Central",59680,52218,111898,135,243,378
2021/10/17,"North Central",,,,,,
2021/10/17,"North Central",,,,,,
2021/10/17,"North East",29387,26495,55882,48,88,136
2021/10/17,"North East",,,,,,
2021/10/17,"North East",,,,,,
2021/10/17,Saskatoon,234215,216117,450332,277,607,884
2021/10/17,"Central West",24952,22570,47522,27,53,80
2021/10/17,"Central West",,,,,,
2021/10/17,"Central East",68249,61477,129726,145,199,344
2021/10/17,"Central East",,,,,,
2021/10/17,"Central East",,,,,,
2021/10/17,"Central East",,,,,,
2021/10/17,"Central East",,,,,,
2021/10/17,Regina,196716,182036,378752,232,420,652
2021/10/17,"South West",25241,22578,47819,72,104,176
2021/10/17,"South West",,,,,,
2021/10/17,"South Central",42446,38403,80849,58,75,133
2021/10/17,"South Central",,,,,,
2021/10/17,"South East",58035,51947,109982,98,180,278
2021/10/17,"South East",,,,,,
2021/10/17,"South East",,,,,,
2021/10/17,"South East",,,,,,
2021/10/18,"Far North West",15854,12613,28467,9,14,23
2021/10/18,"Far North West",,,,,,
2021/10/18,"Far North Central",1614,1103,2717,3,1,4
2021/10/18,"Far North East",13821,11193,25014,12,15,27
2021/10/18,"Far North East",,,,,,
2021/10/18,"North West",58481,47524,106005,73,156,229
2021/10/18,"North West",,,,,,
2021/10/18,"North West",,,,,,
2021/10/18,"North West",,,,,,
2021/10/18,"North Central",59748,52345,112093,68,127,195
2021/10/18,"North Central",,,,,,
2021/10/18,"North Central",,,,,,
2021/10/18,"North East",29407,26523,55930,20,28,48
2021/10/18,"North East",,,,,,
2021/10/18,"North East",,,,,,
2021/10/18,Saskatoon,234416,216563,450979,201,446,647
2021/10/18,"Central West",24960,22607,47567,8,37,45
2021/10/18,"Central West",,,,,,
2021/10/18,"Central East",68284,61565,129849,35,88,123
2021/10/18,"Central East",,,,,,
2021/10/18,"Central East",,,,,,
2021/10/18,"Central East",,,,,,
2021/10/18,"Central East",,,,,,
2021/10/18,Regina,196843,182281,379124,127,245,372
2021/10/18,"South West",25272,22629,47901,31,51,82
2021/10/18,"South West",,,,,,
2021/10/18,"South Central",42462,38432,80894,16,29,45
2021/10/18,"South Central",,,,,,
2021/10/18,"South East",58106,52070,110176,71,123,194
2021/10/18,"South East",,,,,,
2021/10/18,"South East",,,,,,
2021/10/18,"South East",,,,,,
2021/10/19,"Far North West",15896,12655,28551,42,42,84
2021/10/19,"Far North West",,,,,,
2021/10/19,"Far North Central",1614,1104,2718,0,1,1
2021/10/19,"Far North East",13825,11199,25024,4,6,10
2021/10/19,"Far North East",,,,,,
2021/10/19,"North West",58497,47560,106057,16,36,52
2021/10/19,"North West",,,,,,
2021/10/19,"North West",,,,,,
2021/10/19,"North West",,,,,,
2021/10/19,"North Central",59787,52417,112204,39,72,111
2021/10/19,"North Central",,,,,,
2021/10/19,"North Central",,,,,,
2021/10/19,"North East",29410,26531,55941,3,8,11
2021/10/19,"North East",,,,,,
2021/10/19,"North East",,,,,,
2021/10/19,Saskatoon,234529,216729,451258,113,166,279
2021/10/19,"Central West",24963,22614,47577,3,7,10
2021/10/19,"Central West",,,,,,
2021/10/19,"Central East",68355,61638,129993,71,73,144
2021/10/19,"Central East",,,,,,
2021/10/19,"Central East",,,,,,
2021/10/19,"Central East",,,,,,
2021/10/19,"Central East",,,,,,
2021/10/19,Regina,196926,182458,379384,83,177,260
2021/10/19,"South West",25310,22679,47989,38,50,88
2021/10/19,"South West",,,,,,
2021/10/19,"South Central",42475,38458,80933,13,26,39
2021/10/19,"South Central",,,,,,
2021/10/19,"South East",58137,52124,110261,31,54,85
2021/10/19,"South East",,,,,,
2021/10/19,"South East",,,,,,
2021/10/19,"South East",,,,,,
2021/10/20,"Far North West",15936,12715,28651,40,60,100
2021/10/20,"Far North West",,,,,,
2021/10/20,"Far North Central",1628,1128,2756,14,24,38
2021/10/20,"Far North East",13900,11319,25219,75,120,195
2021/10/20,"Far North East",,,,,,
2021/10/20,"North West",58588,47677,106265,91,117,208
2021/10/20,"North West",,,,,,
2021/10/20,"North West",,,,,,
2021/10/20,"North West",,,,,,
2021/10/20,"North Central",59937,52595,112532,150,178,328
2021/10/20,"North Central",,,,,,
2021/10/20,"North Central",,,,,,
2021/10/20,"North East",29474,26618,56092,64,87,151
2021/10/20,"North East",,,,,,
2021/10/20,"North East",,,,,,
2021/10/20,Saskatoon,234785,217191,451976,256,462,718
2021/10/20,"Central West",25008,22679,47687,45,65,110
2021/10/20,"Central West",,,,,,
2021/10/20,"Central East",68449,61784,130233,94,146,240
2021/10/20,"Central East",,,,,,
2021/10/20,"Central East",,,,,,
2021/10/20,"Central East",,,,,,
